as_of_date,ticker,smartscore,setup,near_miss,entry,stop,target,rr_ratio,weak_rr,direction_correct,actual_return_pct,bars_to_resolution
2025-04-07,TLT,100,Pullback,False,90.01,88.64,94.38,3.19,False,False,-1.52,1
2025-08-07,TLT,74,Breakout,False,87.68,85.72,91.34,1.87,True,False,-2.24,17
2025-08-12,TLT,90,,True,86.93,86.0,90.52,3.86,False,False,-1.07,4
2025-08-15,TLT,100,Pullback,False,86.42,85.98,90.05,8.25,False,False,-0.51,11
2025-08-20,TLT,86,Pullback,False,86.84,85.95,90.32,3.91,False,False,-1.02,8
2025-08-25,TLT,90,Pullback,False,86.81,85.93,90.17,3.82,False,False,-1.01,5
2025-08-28,TLT,55,,True,87.22,85.95,90.52,2.6,True,False,-1.46,2
2025-09-08,TLT,85,Breakout,False,89.71,88.81,93.27,3.96,False,False,-1.0,9
2025-09-11,TLT,85,Breakout,False,90.32,88.81,93.75,2.27,True,False,-1.67,6
2025-09-16,TLT,81,Breakout,False,90.33,88.69,93.7,2.05,True,False,-1.82,4
2025-09-29,TLT,63,Breakout,False,89.62,88.69,92.94,3.57,False,False,-1.04,5
2025-10-02,TLT,50,,True,89.53,88.69,92.73,3.81,False,False,-0.94,2
2025-10-20,TLT,85,Breakout,False,91.54,88.82,94.78,1.19,True,False,-2.97,21
2025-10-23,TLT,85,Breakout,False,91.45,89.64,94.5,1.69,True,False,-1.98,7
2025-10-28,TLT,85,Breakout,False,92.02,90.01,95.04,1.5,True,False,-2.18,4
2025-10-31,TLT,100,Pullback,False,90.3,88.65,93.34,1.84,True,False,-1.83,21
2025-11-05,TLT,100,Pullback,False,88.95,88.89,89.85,15.0,False,True,1.01,1
2025-11-10,TLT,100,Pullback,False,89.54,88.65,92.57,3.4,False,False,-0.99,15
2025-11-13,TLT,100,Pullback,False,89.39,88.65,92.45,4.14,False,False,-0.83,12
2025-11-18,TLT,100,Pullback,False,89.06,88.8,92.08,11.62,False,False,-0.29,8
2025-11-21,TLT,100,Pullback,False,89.49,88.65,92.5,3.58,False,False,-0.94,6
2025-11-26,TLT,85,Breakout,False,90.63,88.65,93.5,1.45,True,False,-2.18,3
2025-12-02,TLT,100,Pullback,False,88.81,88.46,91.51,7.71,False,False,-0.39,3
2026-02-17,TLT,81,Breakout,False,89.87,88.42,92.64,1.91,True,False,-1.61,13
2026-02-20,TLT,85,Breakout,False,89.42,88.36,92.18,2.6,True,False,-1.19,10
2026-02-25,TLT,78,Breakout,False,89.88,88.36,92.62,1.8,True,False,-1.69,7
2026-03-02,TLT,91,Breakout,False,89.61,88.36,92.3,2.15,True,False,-1.39,4
2026-03-05,TLT,100,Pullback,False,88.81,88.36,91.45,5.87,False,False,-0.51,1
2026-03-10,TLT,100,Pullback,False,88.29,88.02,91.04,10.19,False,False,-0.31,1
2024-10-16,XLE,75,,True,45.1,42.89,48.4,1.49,True,True,7.32,26
2024-10-21,XLE,75,,True,45.08,42.89,48.35,1.49,True,True,7.25,23
2024-10-24,XLE,97,Pullback,False,44.87,42.89,48.07,1.62,True,True,7.13,17
2024-10-29,XLE,100,Pullback,False,43.94,42.96,46.83,2.95,True,True,6.58,6
2024-11-06,XLE,85,Breakout,False,46.79,43.83,50.08,1.11,True,False,-6.33,27
2024-11-11,XLE,85,Breakout,False,47.15,43.83,50.45,0.99,True,False,-7.04,24
2024-11-14,XLE,85,Breakout,False,47.46,43.93,50.66,0.91,True,False,-7.44,21
2024-11-19,XLE,69,Breakout,False,47.7,45.45,50.91,1.43,True,False,-4.72,12
2024-11-22,XLE,75,Breakout,False,48.63,46.03,51.88,1.25,True,False,-5.35,7
2024-11-27,XLE,87,Breakout,False,47.56,46.21,50.66,2.3,True,False,-2.84,4
2024-12-03,XLE,75,,True,47.25,46.31,50.3,3.24,False,False,-1.99,1
2024-12-06,XLE,100,Pullback,False,45.53,45.43,47.03,15.0,False,False,-0.22,1
2024-12-11,XLE,100,Pullback,False,45.21,42.99,48.17,1.33,True,False,-4.91,4
2025-01-23,XLE,75,Breakout,False,46.08,43.6,49.05,1.2,True,False,-5.38,7
2025-01-28,XLE,70,,True,44.76,42.92,47.65,1.57,True,False,-4.11,24
2025-01-31,XLE,100,Pullback,False,43.84,42.92,46.79,3.21,False,False,-2.1,21
2025-02-19,XLE,81,Breakout,False,46.01,43.99,49.1,1.53,True,False,-4.39,8
2025-02-24,XLE,70,,True,45.5,42.93,48.61,1.21,True,False,-5.65,6
2025-02-27,XLE,100,Pullback,False,44.81,42.93,47.85,1.62,True,False,-4.2,3
2025-03-20,XLE,76,Breakout,False,46.61,43.18,49.93,0.97,True,False,-7.36,11
2025-03-25,XLE,65,Breakout,False,46.64,43.33,49.87,0.98,True,False,-7.1,8
2025-03-28,XLE,59,Breakout,False,46.22,44.5,49.45,1.88,True,False,-3.72,4
2025-04-02,XLE,84,Breakout,False,47.05,44.88,50.3,1.5,True,False,-4.61,1
2025-06-16,XLE,85,Breakout,False,43.91,42.58,49.61,4.29,False,False,-3.03,5
2025-06-20,XLE,85,Breakout,False,44.48,42.58,50.27,3.05,False,False,-4.27,2
2025-07-03,XLE,62,Breakout,False,43.52,42.58,47.98,4.74,False,False,-2.16,11
2025-07-09,XLE,69,Breakout,False,44.02,42.58,47.29,2.27,True,False,-3.27,8
2025-07-14,XLE,64,Breakout,False,44.06,42.58,47.29,2.18,True,False,-3.36,5
2025-07-17,XLE,70,,True,43.32,42.56,46.36,4.0,False,False,-1.75,2
2025-07-22,XLE,100,Pullback,False,42.74,42.24,45.64,5.8,False,False,-1.17,10
2025-07-25,XLE,65,,True,43.55,42.56,46.54,3.02,False,False,-2.27,5
2025-07-30,XLE,55,,True,43.85,42.56,46.77,2.26,True,False,-2.94,2
2025-08-04,XLE,100,Pullback,False,42.7,42.44,45.55,10.96,False,False,-0.61,1
2025-08-07,XLE,100,Pullback,False,42.2,42.15,42.95,15.0,False,False,-0.12,2
2025-09-08,XLE,85,,True,43.59,42.53,46.23,2.49,True,True,6.06,14
2025-09-11,XLE,70,Breakout,False,44.56,42.53,47.26,1.33,True,False,-4.56,25
2025-09-16,XLE,85,Breakout,False,44.89,43.19,47.62,1.61,True,False,-3.79,18
2025-09-19,XLE,80,,True,44.25,42.53,46.73,1.44,True,False,-3.89,19
2025-09-24,XLE,85,Breakout,False,45.17,43.36,47.75,1.43,True,False,-4.01,12
2025-09-29,XLE,79,Breakout,False,45.15,43.56,47.77,1.65,True,False,-3.52,9
2025-10-02,XLE,100,Pullback,False,44.21,42.54,46.65,1.46,True,False,-3.78,8
2025-10-07,XLE,65,,True,44.74,42.57,47.18,1.12,True,False,-4.85,5
2025-10-10,XLE,98,,True,42.61,42.6,42.76,15.0,False,True,0.35,1
2025-10-15,XLE,100,Pullback,False,43.17,42.57,45.67,4.17,False,False,-1.39,1
2025-11-26,XLE,70,,True,44.63,42.57,47.27,1.28,True,True,5.92,25
2025-12-02,XLE,70,,True,45.06,42.57,47.73,1.07,True,True,5.93,29
2025-12-05,XLE,72,Breakout,False,45.93,43.91,48.66,1.35,True,False,-4.4,7
2025-12-10,XLE,78,Breakout,False,46.19,44.27,48.93,1.43,True,False,-4.16,4
2025-12-15,XLE,99,Pullback,False,45.19,44.4,47.87,3.39,False,False,-1.75,1
2025-12-18,XLE,100,Pullback,False,44.12,42.6,46.93,1.85,True,True,6.37,10
2025-12-23,XLE,100,Pullback,False,44.49,42.6,47.24,1.46,True,True,6.18,7
2025-12-29,XLE,100,Pullback,False,44.62,42.6,47.36,1.36,True,True,6.14,10
2026-01-02,XLE,81,Breakout,False,45.65,43.97,48.54,1.72,True,True,6.33,8
2026-01-07,XLE,90,,True,45.13,42.62,48.07,1.17,True,True,6.51,5
2026-01-12,XLE,83,Breakout,False,46.33,44.3,49.5,1.56,True,True,6.84,8
2026-01-15,XLE,79,Breakout,False,47.62,44.49,50.95,1.06,True,True,6.99,9
2026-01-21,XLE,85,Breakout,False,48.76,45.09,52.21,0.94,True,True,7.08,10
2026-01-26,XLE,83,Breakout,False,49.21,46.08,52.64,1.1,True,True,6.97,7
2026-01-29,XLE,85,Breakout,False,50.5,46.8,54.02,0.95,True,True,6.97,9
2026-02-03,XLE,85,Breakout,False,51.66,47.43,55.49,0.91,True,True,7.41,11
2026-02-06,XLE,85,Breakout,False,53.23,48.41,57.28,0.84,True,True,7.61,15
2026-02-11,XLE,85,Breakout,False,54.98,49.56,59.2,0.78,True,True,7.68,25
2026-02-17,XLE,83,Breakout,False,53.76,50.02,57.89,1.1,True,True,7.68,17
2026-02-20,XLE,73,Breakout,False,54.89,51.16,59.08,1.12,True,True,7.63,19
2026-02-25,XLE,82,Breakout,False,54.87,51.82,59.05,1.37,True,True,7.62,14
2026-03-02,XLE,85,Breakout,False,57.03,52.44,61.37,0.95,True,True,7.61,16
2026-03-05,XLE,90,Breakout,False,56.51,53.05,60.8,1.24,True,True,7.59,13
2026-03-10,XLE,100,Breakout,False,55.61,53.46,59.84,1.97,True,True,7.61,8
2026-03-13,XLE,85,Breakout,False,57.69,54.1,62.1,1.23,True,True,7.64,10
2026-03-18,XLE,75,Breakout,False,58.44,54.88,62.54,1.15,True,True,7.02,7
2026-03-23,XLE,85,Breakout,False,59.62,55.37,63.83,0.99,True,False,-7.13,16
2026-03-26,XLE,75,Breakout,False,61.53,56.58,65.93,0.89,True,False,-8.04,8
2026-03-31,XLE,85,Breakout,False,61.23,57.34,65.67,1.14,True,False,-6.35,5
2026-04-06,XLE,77,Breakout,False,59.68,57.27,64.0,1.79,True,False,-4.04,2
2026-04-09,XLE,100,Pullback,False,57.34,53.85,61.69,1.25,True,False,-6.09,6
2026-04-14,XLE,100,Pullback,False,55.92,53.85,60.17,2.05,True,False,-3.7,3
2026-04-17,XLE,100,Pullback,False,54.99,53.85,59.28,3.76,False,True,7.8,9
2026-04-22,XLE,70,Pullback,False,56.53,53.85,60.98,1.66,True,True,7.87,19
2026-04-27,XLE,64,Pullback,False,56.8,53.85,61.26,1.51,True,True,7.85,16
2026-05-05,XLE,61,Breakout,False,59.45,56.18,63.86,1.35,True,False,-5.5,2
2026-05-08,XLE,100,Pullback,False,55.69,53.5,60.11,2.02,True,True,7.94,6
2026-05-13,XLE,60,,True,57.64,53.5,62.24,1.11,True,False,-7.18,25
2026-05-18,XLE,80,Breakout,False,60.56,55.13,65.48,0.91,True,False,-8.97,19
2026-05-21,XLE,70,,True,59.14,55.46,64.1,1.35,True,False,-6.22,16
2026-05-27,XLE,100,Pullback,False,56.98,53.95,61.84,1.6,True,False,-5.32,16
2024-09-17,XLP,90,Breakout,False,83.47,81.54,86.32,1.48,True,False,-2.31,12
2024-09-20,XLP,85,,True,83.07,81.63,85.92,1.98,True,False,-1.73,9
2024-12-19,XLP,98,,True,79.68,79.67,79.83,15.0,False,False,-0.01,1
2025-02-24,XLP,85,Breakout,False,82.44,81.83,86.03,5.89,False,False,-0.74,3
2025-02-27,XLP,100,Breakout,False,82.02,79.61,85.84,1.59,True,False,-2.94,10
2025-03-04,XLP,100,Breakout,False,82.14,80.0,86.15,1.87,True,False,-2.61,6
2025-03-07,XLP,100,Breakout,False,82.87,81.83,86.91,3.88,False,False,-1.25,2
2025-03-12,XLP,100,Pullback,False,79.68,79.62,80.58,15.0,False,False,-0.08,1
2025-03-17,XLP,100,Pullback,False,80.67,78.89,84.94,2.4,True,False,-2.21,6
2025-03-20,XLP,100,Pullback,False,79.37,78.89,83.52,8.65,False,False,-0.6,3
2025-05-12,XLP,100,,True,81.02,79.52,86.41,3.59,False,False,-1.85,2
2025-05-20,XLP,82,Breakout,False,82.61,81.83,88.23,7.21,False,False,-0.94,1
2025-06-03,XLP,90,Breakout,False,82.79,81.83,88.2,5.64,False,False,-1.16,2
2025-06-06,XLP,90,,True,81.7,80.6,86.85,4.68,False,False,-1.35,7
2025-06-11,XLP,100,Pullback,False,81.48,80.64,86.55,6.04,False,False,-1.03,4
2025-06-16,XLP,100,Pullback,False,81.22,80.48,86.29,6.85,False,False,-0.91,2
2025-06-20,XLP,100,Pullback,False,81.02,80.3,86.09,7.04,False,False,-0.89,3
2025-06-25,XLP,100,Pullback,False,80.22,80.14,81.42,15.0,False,False,-0.1,1
2025-07-03,XLP,70,Breakout,False,82.13,79.98,86.46,2.01,True,False,-2.62,8
2025-07-09,XLP,100,Pullback,False,80.81,79.98,84.44,4.37,False,False,-1.03,5
2025-08-20,XLP,85,Breakout,False,83.2,80.85,86.09,1.23,True,False,-2.82,4
2025-08-25,XLP,100,Pullback,False,81.06,80.77,84.0,10.14,False,False,-0.36,1
2025-08-28,XLP,100,Pullback,False,80.26,80.03,83.17,12.65,False,False,-0.29,3
2025-12-15,XLP,85,Breakout,False,79.63,77.37,82.93,1.46,True,False,-2.84,12
2025-12-18,XLP,78,Breakout,False,79.18,77.65,82.33,2.06,True,False,-1.93,3
2025-12-23,XLP,100,Pullback,False,77.5,75.71,80.62,1.74,True,True,4.03,13
2025-12-29,XLP,95,Pullback,False,78.27,77.39,81.44,3.6,False,False,-1.12,3
2026-01-12,XLP,85,Breakout,False,80.19,76.55,83.7,0.96,True,True,4.38,14
2026-01-15,XLP,85,Breakout,False,82.36,76.55,86.0,0.63,True,True,4.42,12
2026-01-21,XLP,85,Breakout,False,82.42,76.55,86.03,0.61,True,True,4.38,9
2026-01-26,XLP,80,Breakout,False,82.78,79.26,86.37,1.02,True,True,4.34,7
2026-01-29,XLP,97,Breakout,False,82.13,80.09,85.47,1.64,True,True,4.07,3
2026-02-03,XLP,85,Breakout,False,85.86,80.77,89.58,0.73,True,True,4.33,7
2026-02-06,XLP,85,Breakout,False,87.94,81.96,91.75,0.64,True,False,-6.8,28
2026-02-11,XLP,85,Breakout,False,88.39,82.01,92.27,0.61,True,False,-7.22,25
2026-02-17,XLP,100,Breakout,False,88.2,84.01,92.2,0.95,True,False,-4.75,17
2026-02-20,XLP,100,Breakout,False,87.89,84.66,91.8,1.21,True,False,-3.68,10
2026-02-25,XLP,93,Breakout,False,88.99,85.42,92.87,1.09,True,False,-4.01,6
2026-03-02,XLP,96,Breakout,False,88.7,85.99,92.73,1.49,True,False,-3.06,3
2026-03-05,XLP,100,Pullback,False,85.42,85.06,89.6,11.61,False,False,-0.42,1
2026-03-10,XLP,100,Pullback,False,85.74,84.62,89.91,3.72,False,False,-1.31,1
2026-03-13,XLP,100,Pullback,False,84.72,83.7,88.91,4.11,False,False,-1.2,3
2026-03-18,XLP,83,,True,82.64,82.6,83.24,15.0,False,False,-0.05,1
2026-03-23,XLP,75,,True,81.19,80.98,84.34,15.0,False,False,-0.26,1
2026-05-08,XLP,100,Breakout,False,84.18,81.89,88.36,1.83,True,False,-2.72,15
2026-05-13,XLP,82,Breakout,False,84.7,82.04,88.9,1.58,True,False,-3.14,12
2026-05-18,XLP,85,Breakout,False,85.91,82.51,90.27,1.28,True,False,-3.96,9
2026-05-21,XLP,85,,True,84.65,82.74,88.88,2.21,True,False,-2.26,6
2026-05-27,XLP,90,,True,84.56,82.74,88.76,2.31,True,False,-2.15,3
2024-09-12,XLU,85,Breakout,False,38.71,37.32,40.42,1.23,True,True,4.42,12
2024-09-30,XLU,85,Breakout,False,40.38,38.65,42.3,1.11,True,False,-4.28,25
2024-10-03,XLU,85,Breakout,False,40.72,39.02,42.66,1.14,True,False,-4.17,22
2024-10-08,XLU,85,,True,39.74,39.09,41.56,2.8,True,False,-1.64,3
2024-10-11,XLU,75,,True,39.62,39.0,41.47,2.98,True,False,-1.56,16
2024-10-16,XLU,85,Breakout,False,41.12,39.03,43.11,0.95,True,False,-5.08,12
2024-10-29,XLU,100,Pullback,False,39.65,38.83,41.5,2.26,True,False,-2.07,4
2024-11-01,XLU,100,Pullback,False,39.07,38.83,41.01,8.08,False,False,-0.61,1
2024-11-06,XLU,100,Pullback,False,38.78,37.22,40.8,1.29,True,True,5.21,11
2024-11-11,XLU,60,,True,39.7,38.83,41.82,2.44,True,False,-2.19,20
2024-11-27,XLU,85,Breakout,False,41.44,38.98,43.79,0.96,True,False,-5.94,8
2024-12-03,XLU,85,,True,40.22,38.53,42.57,1.39,True,False,-4.2,9
2024-12-06,XLU,100,Pullback,False,39.85,38.53,42.2,1.78,True,False,-3.31,6
2025-02-27,XLU,100,Pullback,False,39.01,37.66,41.32,1.71,True,False,-3.46,26
2025-03-04,XLU,100,Pullback,False,39.02,37.66,41.33,1.7,True,False,-3.49,23
2025-03-07,XLU,100,Pullback,False,38.65,37.66,41.05,2.42,True,False,-2.56,20
2025-06-20,XLU,100,Pullback,False,40.39,39.75,43.28,4.52,False,True,7.16,30
2025-06-25,XLU,100,Pullback,False,40.24,39.79,43.14,6.44,False,True,7.21,27
2025-06-30,XLU,73,Breakout,False,40.82,39.87,43.75,3.08,False,True,7.18,24
2025-07-03,XLU,68,Breakout,False,40.92,39.93,43.32,2.42,True,True,5.87,21
2025-07-09,XLU,60,,True,40.95,39.98,43.12,2.24,True,True,5.3,17
2025-07-14,XLU,73,Breakout,False,41.39,40.13,43.52,1.69,True,True,5.15,15
2025-07-17,XLU,82,Breakout,False,41.18,40.17,43.15,1.95,True,True,4.78,12
2025-08-04,XLU,85,Breakout,False,43.66,41.33,45.76,0.9,True,False,-5.34,24
2025-08-07,XLU,83,Breakout,False,43.27,41.57,45.39,1.25,True,False,-3.93,20
2025-08-12,XLU,87,Breakout,False,43.14,41.49,45.17,1.23,True,False,-3.82,17
2025-08-15,XLU,90,,True,42.81,41.49,44.79,1.5,True,False,-3.08,14
2025-08-20,XLU,84,Breakout,False,43.09,41.49,44.93,1.15,True,False,-3.71,11
2025-08-25,XLU,100,Pullback,False,42.53,41.49,44.32,1.72,True,False,-2.45,8
2025-08-28,XLU,100,Pullback,False,42.32,41.49,44.1,2.14,True,False,-1.96,5
2025-09-03,XLU,100,Pullback,False,41.93,41.49,43.61,3.82,False,False,-1.05,2
2025-09-08,XLU,73,,True,41.31,41.15,42.99,10.5,False,True,4.07,5
2025-09-11,XLU,60,,True,42.51,41.49,44.27,1.73,True,True,4.14,16
2025-09-16,XLU,78,Pullback,False,42.07,41.49,43.89,3.14,False,True,4.33,11
2025-09-19,XLU,65,,True,42.48,41.49,44.27,1.81,True,True,4.21,10
2025-09-24,XLU,85,Breakout,False,43.13,42.34,44.94,2.29,True,True,4.2,8
2025-09-29,XLU,85,Breakout,False,43.53,42.34,45.4,1.57,True,True,4.3,7
2025-10-02,XLU,85,Breakout,False,43.95,42.09,45.81,1.0,True,True,4.23,8
2025-10-20,XLU,100,Breakout,False,45.76,44.06,47.7,1.14,True,False,-3.72,10
2025-10-23,XLU,89,Breakout,False,45.16,44.16,47.04,1.88,True,False,-2.21,7
2025-10-28,XLU,85,,True,45.06,44.27,46.96,2.41,True,False,-1.75,4
2025-10-31,XLU,100,Pullback,False,44.54,44.22,46.36,5.69,False,False,-0.72,1
2025-11-05,XLU,100,Pullback,False,44.43,44.06,46.23,4.86,False,False,-0.83,11
2025-11-10,XLU,80,,True,44.83,44.04,46.69,2.35,True,False,-1.76,8
2025-11-13,XLU,100,Pullback,False,44.35,44.05,46.21,6.2,False,False,-0.68,5
2025-11-18,XLU,100,Pullback,False,44.6,43.84,46.44,2.42,True,False,-1.7,3
2025-11-21,XLU,100,Pullback,False,44.07,43.84,45.9,7.96,False,False,-0.52,7
2025-11-26,XLU,68,Breakout,False,44.99,43.84,46.91,1.67,True,False,-2.56,4
2025-12-02,XLU,100,Pullback,False,43.94,43.76,45.95,11.17,False,False,-0.41,1
2026-02-11,XLU,85,Breakout,False,44.59,43.69,46.74,2.39,True,True,4.82,3
2026-03-02,XLU,85,Breakout,False,47.37,44.88,49.8,0.98,True,False,-5.26,14
2026-03-05,XLU,100,Breakout,False,46.91,45.15,49.32,1.37,True,False,-3.75,11
2026-03-10,XLU,75,,True,46.56,45.32,48.92,1.9,True,False,-2.66,8
2026-03-13,XLU,94,Breakout,False,46.96,45.38,49.35,1.51,True,False,-3.36,5
2026-03-18,XLU,80,,True,46.74,45.73,49.11,2.35,True,False,-2.16,2
2026-03-23,XLU,100,Pullback,False,44.78,43.69,47.37,2.38,True,True,5.78,12
2026-04-06,XLU,45,,True,46.16,45.74,48.65,5.93,False,False,-0.91,9
2026-04-09,XLU,85,Breakout,False,47.14,45.74,49.68,1.81,True,False,-2.97,6
2026-04-14,XLU,85,,True,46.47,45.74,48.99,3.45,False,False,-1.57,3
2026-04-17,XLU,75,,True,46.15,45.74,48.65,6.1,False,False,-0.89,1
2026-04-22,XLU,100,Pullback,False,44.86,43.86,47.36,2.5,True,False,-2.23,17
2026-04-27,XLU,80,,True,46.18,45.74,48.87,6.11,False,False,-0.95,2
2026-04-30,XLU,90,Breakout,False,46.84,45.74,49.63,2.54,True,False,-2.35,4
2026-05-05,XLU,85,,True,46.38,45.74,49.15,4.33,False,False,-1.38,1
2026-05-08,XLU,100,Pullback,False,44.71,44.02,47.42,3.93,False,False,-1.54,5
