as_of_date,ticker,momentum_return_pct,entry_price,actual_price,actual_return_pct,direction_correct
2025-07-28,EMN,-24.38,76.71,67.67,-11.78,False
2025-08-11,EMN,-15.2,61.09,64.27,5.21,True
2025-08-25,EMN,-19.6,68.5,62.34,-8.99,False
2025-09-09,EMN,-35.47,67.67,62.12,-8.2,False
2025-09-23,EMN,-28.63,64.27,60.73,-5.51,False
2025-10-07,EMN,-30.57,62.34,57.545,-7.69,False
2025-10-21,EMN,-39.49,62.12,61.54,-0.93,False
2025-11-04,EMN,-42.18,60.73,63.93,5.27,True
2025-11-18,EMN,-43.4,57.545,64.35,11.83,True
2025-12-03,EMN,-44.82,61.54,68.67,11.59,True
2025-12-17,EMN,-42.98,63.93,71.48,11.81,True
2026-01-02,EMN,-41.5,64.35,79.14,22.98,True
2026-01-16,EMN,-36.17,68.67,74.12,7.94,True
2026-02-02,EMN,-30.45,71.48,71.255,-0.31,False
2026-02-17,EMN,-23.71,79.14,76.3,-3.59,False
2026-03-03,EMN,-25.19,74.12,72.755,-1.84,False
2026-03-17,EMN,-20.94,71.255,70.39,-1.21,False
2026-03-31,EMN,-22.25,76.3,73.82,-3.25,False
2026-04-15,EMN,-23.16,72.755,76.35,4.94,True
2026-04-29,EMN,-18.44,70.39,73.27,4.09,True
2026-05-13,EMN,-3.02,73.82,70.715,-4.21,False
2024-09-09,FLNC,-42.29,18.87,20.66,9.49,True
2024-09-23,FLNC,-23.21,21.89,22.14,1.14,True
2024-10-07,FLNC,-31.47,21.15,19.66,-7.04,False
2024-10-21,FLNC,-8.96,20.66,18.3,-11.42,False
2024-11-04,FLNC,4.17,22.14,17.04,-23.04,False
2024-11-18,FLNC,9.1,19.66,16.91,-13.99,False
2024-12-03,FLNC,28.47,18.3,14.425,-21.17,False
2024-12-17,FLNC,0.1,17.04,12.46,-26.88,False
2025-01-02,FLNC,-25.25,16.91,7.025,-58.46,False
2025-01-17,FLNC,-31.38,14.425,5.215,-63.85,False
2025-02-03,FLNC,-33.51,12.46,5.51,-55.78,False
2025-02-18,FLNC,-20.55,7.025,4.8,-31.67,False
2025-03-04,FLNC,-35.64,5.215,3.67,-29.63,False
2025-03-18,FLNC,-68.97,5.51,4.08,-25.95,False
2025-04-01,FLNC,-66.43,4.8,5.46,13.75,True
2025-04-15,FLNC,-62.24,3.67,4.69,27.79,True
2025-04-30,FLNC,-70.95,4.08,4.85,18.87,True
2025-05-14,FLNC,-75.91,5.46,6.15,12.64,True
2025-05-29,FLNC,-75.06,4.69,7.94,69.3,True
2025-06-12,FLNC,-69.17,4.85,8.835,82.16,True
2025-06-27,FLNC,-76.26,6.15,9.24,50.24,True
2025-07-14,FLNC,-77.93,7.94,7.47,-5.92,False
2025-07-28,FLNC,-66.14,8.835,6.77,-23.37,False
2025-08-11,FLNC,-52.0,9.24,10.21,10.5,True
2025-08-25,FLNC,-41.87,7.47,13.815,84.94,True
2025-09-09,FLNC,-35.91,6.77,16.23,139.73,True
2025-09-23,FLNC,-57.44,10.21,19.165,87.71,True
2025-10-07,FLNC,-61.06,13.815,17.035,23.31,True
2025-10-21,FLNC,-51.08,16.23,19.85,22.3,True
2025-11-04,FLNC,-30.27,19.165,18.555,-3.18,False
2025-11-18,FLNC,-17.51,17.035,23.01,35.07,True
2025-12-03,FLNC,-1.93,19.85,27.11,36.57,True
2025-12-17,FLNC,-14.69,18.555,30.875,66.4,True
2026-01-02,FLNC,8.82,23.01,17.77,-22.77,False
2026-01-16,FLNC,24.72,27.11,14.92,-44.96,False
2026-02-02,FLNC,21.83,30.875,16.49,-46.59,False
2026-02-17,FLNC,58.21,17.77,13.74,-22.68,False
2026-03-03,FLNC,132.1,14.92,15.21,1.94,True
2026-03-17,FLNC,183.07,16.49,11.85,-28.14,False
2026-03-31,FLNC,157.33,13.74,22.12,60.99,True
2026-04-15,FLNC,221.53,15.21,21.34,40.3,True
2026-04-29,FLNC,158.05,11.85,24.3,105.06,True
2026-05-13,FLNC,283.66,22.12,19.25,-12.97,False
2024-09-09,FSK,-5.87,20.065,20.805,3.69,True
2024-09-23,FSK,-0.08,19.745,20.035,1.47,True
2024-10-07,FSK,-1.45,20.02,21.26,6.19,True
2024-10-21,FSK,-1.47,20.805,21.98,5.65,True
2024-11-04,FSK,4.67,20.035,21.28,6.21,True
2024-11-18,FSK,6.07,21.26,22.05,3.72,True
2024-12-03,FSK,4.54,21.98,22.25,1.23,True
2024-12-17,FSK,6.36,21.28,23.22,9.12,True
2025-01-02,FSK,11.23,22.05,23.94,8.57,True
2025-01-17,FSK,7.32,22.25,22.79,2.43,True
2025-02-03,FSK,8.84,23.22,21.26,-8.44,False
2025-02-18,FSK,8.86,23.94,21.385,-10.67,False
2025-03-04,FSK,12.83,22.79,19.225,-15.64,False
2025-03-18,FSK,19.08,21.26,19.9,-6.4,False
2025-04-01,FSK,24.83,21.385,20.88,-2.36,False
2025-04-15,FSK,13.98,19.225,21.33,10.95,True
2025-04-30,FSK,10.5,19.9,21.39,7.49,True
2025-05-14,FSK,-2.28,20.88,20.64,-1.15,False
2025-05-29,FSK,4.58,21.33,21.82,2.3,True
2025-06-12,FSK,4.66,21.39,21.825,2.03,True
2025-06-27,FSK,7.24,20.64,17.54,-15.02,False
2025-07-14,FSK,4.24,21.82,17.88,-18.06,False
2025-07-28,FSK,4.86,21.825,17.855,-18.19,False
2025-08-11,FSK,8.79,17.54,15.14,-13.68,False
2025-08-25,FSK,9.26,17.88,14.5,-18.9,False
2025-09-09,FSK,-6.92,17.855,15.12,-15.32,False
2025-09-23,FSK,-7.04,15.14,14.92,-1.45,False
2025-10-07,FSK,-10.48,14.5,15.32,5.66,True
2025-10-21,FSK,-21.63,15.12,15.45,2.18,True
2025-11-04,FSK,-26.07,14.92,15.01,0.6,True
2025-11-18,FSK,-27.45,15.32,14.92,-2.61,False
2025-12-03,FSK,-25.43,15.45,14.505,-6.12,False
2025-12-17,FSK,-27.65,15.01,13.54,-9.79,False
2026-01-02,FSK,-28.51,14.92,13.24,-11.26,False
2026-01-16,FSK,-28.93,14.505,10.96,-24.44,False
2026-02-02,FSK,-31.75,13.54,10.26,-24.22,False
2026-02-17,FSK,-32.37,13.24,10.18,-23.11,False
2026-03-03,FSK,-39.25,10.96,11.12,1.46,True
2026-03-17,FSK,-43.02,10.26,10.68,4.09,True
2026-03-31,FSK,-52.44,10.18,10.74,5.5,True
2026-04-15,FSK,-51.57,11.12,10.81,-2.79,False
2026-04-29,FSK,-52.87,10.68,10.82,1.31,True
2026-05-13,FSK,-42.59,10.74,10.41,-3.07,False
2024-09-09,GAP,107.71,19.75,22.5,13.92,True
2024-09-23,GAP,155.76,20.27,21.63,6.71,True
2024-10-07,GAP,77.02,20.61,21.4,3.83,True
2024-10-21,GAP,106.93,22.5,25.79,14.62,True
2024-11-04,GAP,104.23,21.63,24.9,15.12,True
2024-11-18,GAP,85.03,21.4,23.62,10.37,True
2024-12-03,GAP,60.52,25.79,23.47,-9.0,False
2024-12-17,GAP,52.7,24.9,23.1,-7.23,False
2025-01-02,GAP,28.66,23.62,23.54,-0.34,False
2025-01-17,GAP,16.52,23.47,20.08,-14.44,False
2025-02-03,GAP,13.01,23.1,19.31,-16.41,False
2025-02-18,GAP,14.73,23.54,21.22,-9.86,False
2025-03-04,GAP,24.19,20.08,18.71,-6.82,False
2025-03-18,GAP,15.44,19.31,21.92,13.52,True
2025-04-01,GAP,10.88,21.22,26.22,23.56,True
2025-04-15,GAP,-12.37,18.71,27.94,49.33,True
2025-04-30,GAP,-24.45,21.92,21.6,-1.46,False
2025-05-14,GAP,-17.73,26.22,21.89,-16.51,False
2025-05-29,GAP,7.64,27.94,21.44,-23.26,False
2025-06-12,GAP,9.96,21.6,20.39,-5.6,False
2025-06-27,GAP,35.25,21.89,19.71,-9.96,False
2025-07-14,GAP,-12.22,21.44,21.51,0.33,True
2025-07-28,GAP,-11.37,20.39,24.07,18.05,True
2025-08-11,GAP,-1.91,19.71,22.86,15.98,True
2025-08-25,GAP,-6.29,21.51,21.055,-2.12,False
2025-09-09,GAP,-7.43,24.07,22.18,-7.85,False
2025-09-23,GAP,-8.93,22.86,22.42,-1.92,False
2025-10-07,GAP,8.01,21.055,23.85,13.27,True
2025-10-21,GAP,12.18,22.18,26.85,21.06,True
2025-11-04,GAP,3.47,22.42,27.2,21.32,True
2025-11-18,GAP,-0.86,23.85,25.18,5.58,True
2025-12-03,GAP,6.25,26.85,26.74,-0.41,False
2025-12-17,GAP,6.42,27.2,28.66,5.37,True
2026-01-02,GAP,10.81,25.18,27.61,9.65,True
2026-01-16,GAP,11.86,26.74,27.27,1.98,True
2026-02-02,GAP,5.33,28.66,23.85,-16.78,False
2026-02-17,GAP,20.44,27.61,24.22,-12.28,False
2026-03-03,GAP,14.02,27.27,25.81,-5.35,False
2026-03-17,GAP,22.96,23.85,24.25,1.68,True
2026-03-31,GAP,24.27,24.22,21.01,-13.25,False
2026-04-15,GAP,12.27,25.81,25.005,-3.12,False
2026-04-29,GAP,12.17,24.25,21.845,-9.92,False
2026-05-13,GAP,31.09,21.01,20.2,-3.86,False
2024-09-09,HBNC,14.83,15.53,14.94,-3.8,False
2024-09-23,HBNC,36.11,15.76,15.98,1.4,True
2024-10-07,HBNC,43.69,14.76,18.18,23.17,True
2024-10-21,HBNC,50.14,14.94,17.98,20.35,True
2024-11-04,HBNC,45.72,15.98,17.32,8.39,True
2024-11-18,HBNC,51.77,18.18,15.85,-12.82,False
2024-12-03,HBNC,70.01,17.98,15.82,-12.01,False
2024-12-17,HBNC,63.86,17.32,16.54,-4.5,False
2025-01-02,HBNC,67.52,15.85,17.29,9.09,True
2025-01-17,HBNC,25.36,15.82,16.41,3.73,True
2025-02-03,HBNC,12.4,16.54,15.68,-5.2,False
2025-02-18,HBNC,20.8,17.29,15.115,-12.58,False
2025-03-04,HBNC,21.36,16.41,13.28,-19.07,False
2025-03-18,HBNC,44.26,15.68,14.68,-6.38,False
2025-04-01,HBNC,43.61,15.115,15.76,4.27,True
2025-04-15,HBNC,28.14,13.28,14.875,12.01,True
2025-04-30,HBNC,18.73,14.68,15.13,3.07,True
2025-05-14,HBNC,13.33,15.76,15.47,-1.84,False
2025-05-29,HBNC,25.3,14.875,15.85,6.55,True
2025-06-12,HBNC,24.79,15.13,15.965,5.52,True
2025-06-27,HBNC,20.44,15.47,15.29,-1.16,False
2025-07-14,HBNC,27.54,15.85,15.655,-1.23,False
2025-07-28,HBNC,29.94,15.965,16.42,2.85,True
2025-08-11,HBNC,28.16,15.29,16.235,6.18,True
2025-08-25,HBNC,1.92,15.655,16.17,3.29,True
2025-09-09,HBNC,7.72,16.42,15.73,-4.2,False
2025-09-23,HBNC,5.6,16.235,15.62,-3.79,False
2025-10-07,HBNC,4.79,16.17,15.61,-3.46,False
2025-10-21,HBNC,1.15,15.73,17.45,10.93,True
2025-11-04,HBNC,8.72,15.62,18.12,16.01,True
2025-11-18,HBNC,-0.82,15.61,16.54,5.96,True
2025-12-03,HBNC,-3.86,17.45,17.51,0.34,True
2025-12-17,HBNC,-15.14,18.12,17.94,-0.99,False
2026-01-02,HBNC,-6.3,16.54,18.11,9.49,True
2026-01-16,HBNC,4.23,17.51,16.93,-3.31,False
2026-02-02,HBNC,5.38,17.94,15.88,-11.48,False
2026-02-17,HBNC,13.34,18.11,16.58,-8.45,False
2026-03-03,HBNC,4.07,16.93,17.74,4.78,True
2026-03-17,HBNC,4.28,15.88,17.9,12.72,True
2026-03-31,HBNC,2.35,16.58,17.75,7.06,True
2026-04-15,HBNC,4.73,17.74,18.47,4.11,True
2026-04-29,HBNC,5.48,17.9,19.53,9.11,True
2026-05-13,HBNC,36.11,17.75,20.27,14.2,True
2024-09-09,HE,-55.04,10.94,9.9,-9.51,False
2024-09-23,HE,-16.8,10.89,10.395,-4.55,False
2024-10-07,HE,-11.42,9.715,10.63,9.42,True
2024-10-21,HE,-17.58,9.9,10.19,2.93,True
2024-11-04,HE,-16.25,10.395,10.18,-2.07,False
2024-11-18,HE,-20.27,10.63,9.455,-11.05,False
2024-12-03,HE,-21.94,10.19,9.14,-10.3,False
2024-12-17,HE,-19.36,10.18,9.33,-8.35,False
2025-01-02,HE,-14.94,9.455,10.68,12.96,True
2025-01-17,HE,-27.48,9.14,10.47,14.55,True
2025-02-03,HE,-31.55,9.33,11.0,17.9,True
2025-02-18,HE,-31.25,10.68,10.96,2.62,True
2025-03-04,HE,-31.12,10.47,10.38,-0.86,False
2025-03-18,HE,-22.49,11.0,10.5,-4.55,False
2025-04-01,HE,-11.93,10.96,10.33,-5.75,False
2025-04-15,HE,0.18,10.38,10.88,4.82,True
2025-04-30,HE,-0.27,10.5,10.67,1.62,True
2025-05-14,HE,-6.94,10.33,10.66,3.19,True
2025-05-29,HE,0.1,10.88,10.63,-2.3,False
2025-06-12,HE,6.94,10.67,10.71,0.37,True
2025-06-27,HE,0.66,10.66,11.17,4.78,True
2025-07-14,HE,4.81,10.63,12.26,15.33,True
2025-07-28,HE,9.69,10.71,11.86,10.74,True
2025-08-11,HE,23.61,11.17,11.49,2.86,True
2025-08-25,HE,-34.19,12.26,11.32,-7.67,False
2025-09-09,HE,-33.21,11.86,11.835,-0.21,False
2025-09-23,HE,1.83,11.49,11.63,1.22,True
2025-10-07,HE,-2.7,11.32,11.41,0.8,True
2025-10-21,HE,-4.6,11.835,11.18,-5.53,False
2025-11-04,HE,21.51,11.63,11.99,3.1,True
2025-11-18,HE,14.45,11.41,12.63,10.69,True
2025-12-03,HE,15.82,11.18,14.45,29.25,True
2025-12-17,HE,20.03,11.99,15.2,26.77,True
2026-01-02,HE,5.89,12.63,16.45,30.25,True
2026-01-16,HE,17.16,14.45,16.075,11.25,True
2026-02-02,HE,23.92,15.2,14.485,-4.7,False
2026-02-17,HE,69.88,16.45,14.84,-9.79,False
2026-03-03,HE,74.01,16.075,15.135,-5.85,False
2026-03-17,HE,54.86,14.485,14.94,3.14,True
2026-03-31,HE,49.16,14.84,13.385,-9.8,False
2026-04-15,HE,35.5,15.135,13.49,-10.87,False
2026-04-29,HE,31.89,14.94,13.16,-11.91,False
2026-05-13,HE,61.82,13.385,13.56,1.31,True
2024-09-09,HLIT,29.91,13.36,14.37,7.56,True
2024-09-23,HLIT,28.98,14.25,11.12,-21.96,False
2024-10-07,HLIT,28.52,13.23,11.94,-9.75,False
2024-10-21,HLIT,47.07,14.37,12.93,-10.02,False
2024-11-04,HLIT,47.53,11.12,13.23,18.97,True
2024-11-18,HLIT,36.1,11.94,13.09,9.63,True
2024-12-03,HLIT,4.54,12.93,12.4,-4.1,False
2024-12-17,HLIT,8.46,13.23,10.99,-16.93,False
2025-01-02,HLIT,16.7,13.09,10.44,-20.24,False
2025-01-17,HLIT,22.53,12.4,10.52,-15.16,False
2025-02-03,HLIT,1.34,10.99,10.385,-5.51,False
2025-02-18,HLIT,3.8,10.44,9.53,-8.72,False
2025-03-04,HLIT,-4.97,10.52,9.01,-14.35,False
2025-03-18,HLIT,-24.23,10.385,8.98,-13.53,False
2025-04-01,HLIT,-19.74,9.53,9.605,0.79,True
2025-04-15,HLIT,-18.69,9.01,9.18,1.89,True
2025-04-30,HLIT,-28.96,8.98,9.24,2.9,True
2025-05-14,HLIT,-17.72,9.605,9.495,-1.15,False
2025-05-29,HLIT,2.56,9.18,9.23,0.54,True
2025-06-12,HLIT,-14.15,9.24,9.145,-1.03,False
2025-06-27,HLIT,-20.23,9.495,8.76,-7.74,False
2025-07-14,HLIT,-20.47,9.23,9.35,1.3,True
2025-07-28,HLIT,-18.19,9.145,9.91,8.37,True
2025-08-11,HLIT,-24.13,8.76,10.165,16.04,True
2025-08-25,HLIT,-27.77,9.35,10.41,11.34,True
2025-09-09,HLIT,-32.87,9.91,10.34,4.34,True
2025-09-23,HLIT,-34.05,10.165,10.44,2.71,True
2025-10-07,HLIT,-29.25,10.41,9.275,-10.9,False
2025-10-21,HLIT,-24.21,10.34,9.75,-5.71,False
2025-11-04,HLIT,-23.31,10.44,10.33,-1.05,False
2025-11-18,HLIT,-27.94,9.275,10.03,8.14,True
2025-12-03,HLIT,-8.02,9.75,10.075,3.33,True
2025-12-17,HLIT,-24.53,10.33,9.96,-3.58,False
2026-01-02,HLIT,-23.05,10.03,10.77,7.38,True
2026-01-16,HLIT,-21.89,10.075,10.195,1.19,True
2026-02-02,HLIT,-26.45,9.96,9.54,-4.22,False
2026-02-17,HLIT,-17.29,10.77,8.99,-16.53,False
2026-03-03,HLIT,-14.65,10.195,9.88,-3.09,False
2026-03-17,HLIT,12.3,9.54,10.325,8.23,True
2026-03-31,HLIT,6.79,8.99,13.36,48.61,True
2026-04-15,HLIT,-7.78,9.88,17.005,72.12,True
2026-04-29,HLIT,-9.32,10.325,14.52,40.63,True
2026-05-13,HLIT,11.16,13.36,14.88,11.38,True
2024-09-09,HNRG,-42.65,5.94,9.93,67.17,True
2024-09-23,HNRG,-45.29,6.99,8.89,27.18,True
2024-10-07,HNRG,-44.66,10.0,12.73,27.3,True
2024-10-21,HNRG,-43.62,9.93,12.12,22.05,True
2024-11-04,HNRG,-21.13,8.89,11.69,31.5,True
2024-11-18,HNRG,-31.74,12.73,11.69,-8.17,False
2024-12-03,HNRG,-31.71,12.12,12.66,4.46,True
2024-12-17,HNRG,2.31,11.69,10.64,-8.98,False
2025-01-02,HNRG,-4.51,11.69,11.01,-5.82,False
2025-01-17,HNRG,10.42,12.66,9.42,-25.59,False
2025-02-03,HNRG,29.38,10.64,11.97,12.5,True
2025-02-18,HNRG,55.38,11.01,12.15,10.35,True
2025-03-04,HNRG,20.43,9.42,13.18,39.92,True
2025-03-18,HNRG,51.18,11.97,14.07,17.54,True
2025-04-01,HNRG,26.51,12.15,18.46,51.93,True
2025-04-15,HNRG,46.93,13.18,17.53,33.0,True
2025-04-30,HNRG,135.7,14.07,16.16,14.85,True
2025-05-14,HNRG,189.1,18.46,15.33,-16.96,False
2025-05-29,HNRG,204.78,17.53,15.47,-11.75,False
2025-06-12,HNRG,197.58,16.16,16.84,4.21,True
2025-06-27,HNRG,161.94,15.33,19.71,28.57,True
2025-07-14,HNRG,96.36,15.47,16.26,5.11,True
2025-07-28,HNRG,107.52,16.84,17.41,3.38,True
2025-08-11,HNRG,122.59,19.71,18.67,-5.28,False
2025-08-25,HNRG,92.86,16.26,19.58,20.42,True
2025-09-09,HNRG,210.54,17.41,19.15,9.99,True
2025-09-23,HNRG,170.26,18.67,20.345,8.97,True
2025-10-07,HNRG,174.68,19.58,20.48,4.6,True
2025-10-21,HNRG,195.69,19.15,19.235,0.44,True
2025-11-04,HNRG,105.04,20.345,17.33,-14.82,False
2025-11-18,HNRG,90.33,20.48,19.335,-5.59,False
2025-12-03,HNRG,116.5,19.235,20.21,5.07,True
2025-12-17,HNRG,53.99,17.33,17.89,3.23,True
2026-01-02,HNRG,56.39,19.335,18.945,-2.02,False
2026-01-16,HNRG,64.6,20.21,18.75,-7.22,False
2026-02-02,HNRG,70.74,17.89,16.755,-6.34,False
2026-02-17,HNRG,56.23,18.945,16.265,-14.15,False
2026-03-03,HNRG,75.14,18.75,15.84,-15.52,False
2026-03-17,HNRG,80.02,16.755,15.18,-9.4,False
2026-03-31,HNRG,98.17,16.265,19.42,19.4,True
2026-04-15,HNRG,60.35,15.84,19.795,24.97,True
2026-04-29,HNRG,30.32,15.18,16.09,5.99,True
2026-05-13,HNRG,20.61,19.42,17.51,-9.84,False
2024-09-09,HYG,4.0,79.32,79.5,0.23,True
2024-09-23,HYG,6.57,80.1,78.945,-1.44,False
2024-10-07,HYG,6.32,79.27,79.37,0.13,True
2024-10-21,HYG,7.82,79.5,79.64,0.18,True
2024-11-04,HYG,9.77,78.945,79.41,0.59,True
2024-11-18,HYG,10.74,79.37,78.85,-0.66,False
2024-12-03,HYG,8.1,79.64,79.43,-0.26,False
2024-12-17,HYG,6.4,79.41,79.27,-0.18,False
2025-01-02,HYG,5.21,78.85,79.685,1.06,True
2025-01-17,HYG,3.16,79.43,79.57,0.18,True
2025-02-03,HYG,1.6,79.27,78.95,-0.4,False
2025-02-18,HYG,2.79,79.685,78.685,-1.25,False
2025-03-04,HYG,2.63,79.57,77.345,-2.8,False
2025-03-18,HYG,4.08,78.95,78.62,-0.42,False
2025-04-01,HYG,3.1,78.685,79.17,0.62,True
2025-04-15,HYG,2.01,77.345,79.5,2.79,True
2025-04-30,HYG,1.28,78.62,79.59,1.23,True
2025-05-14,HYG,0.96,79.17,80.35,1.49,True
2025-05-29,HYG,3.46,79.5,80.075,0.72,True
2025-06-12,HYG,3.14,79.59,80.465,1.1,True
2025-06-27,HYG,3.32,80.35,80.21,-0.17,False
2025-07-14,HYG,3.43,80.075,80.7,0.78,True
2025-07-28,HYG,3.92,80.465,80.78,0.39,True
2025-08-11,HYG,3.5,80.21,81.255,1.3,True
2025-08-25,HYG,2.81,80.7,80.77,0.09,True
2025-09-09,HYG,3.5,80.78,80.82,0.05,True
2025-09-23,HYG,2.48,81.255,80.15,-1.36,False
2025-10-07,HYG,2.39,80.77,80.12,-0.8,False
2025-10-21,HYG,1.72,80.82,80.71,-0.14,False
2025-11-04,HYG,1.23,80.15,80.565,0.52,True
2025-11-18,HYG,1.4,80.12,80.67,0.69,True
2025-12-03,HYG,1.03,80.71,81.07,0.45,True
2025-12-17,HYG,0.84,80.565,80.775,0.26,True
2026-01-02,HYG,0.91,80.67,80.81,0.17,True
2026-01-16,HYG,1.26,81.07,80.14,-1.15,False
2026-02-02,HYG,2.63,80.775,79.82,-1.18,False
2026-02-17,HYG,3.04,80.81,79.58,-1.52,False
2026-03-03,HYG,1.69,80.14,80.45,0.39,True
2026-03-17,HYG,1.95,79.82,80.15,0.41,True
2026-03-31,HYG,0.48,79.58,79.895,0.4,True
2026-04-15,HYG,1.2,80.45,80.195,-0.32,False
2026-04-29,HYG,-0.15,80.15,79.93,-0.27,False
2026-05-13,HYG,5.23,79.895,79.85,-0.06,False
2024-09-09,IVT,13.61,29.27,29.27,0.0,False
2024-09-23,IVT,24.21,29.46,29.68,0.75,True
2024-10-07,IVT,19.97,29.24,30.53,4.41,True
2024-10-21,IVT,18.17,29.27,30.77,5.12,True
2024-11-04,IVT,26.22,29.68,30.84,3.91,True
2024-11-18,IVT,18.64,30.53,29.76,-2.52,False
2024-12-03,IVT,17.5,30.77,28.99,-5.78,False
2024-12-17,IVT,17.56,30.84,29.49,-4.38,False
2025-01-02,IVT,28.0,29.76,30.01,0.84,True
2025-01-17,IVT,16.06,28.99,29.67,2.35,True
2025-02-03,IVT,18.71,29.49,28.91,-1.97,False
2025-02-18,IVT,16.8,30.01,29.45,-1.87,False
2025-03-04,IVT,17.4,29.67,27.03,-8.9,False
2025-03-18,IVT,20.73,28.91,27.86,-3.63,False
2025-04-01,IVT,18.0,29.45,28.01,-4.89,False
2025-04-15,IVT,16.53,27.03,28.23,4.44,True
2025-04-30,IVT,15.77,27.86,28.14,1.01,True
2025-05-14,IVT,11.94,28.01,27.57,-1.57,False
2025-05-29,IVT,10.68,28.23,27.31,-3.26,False
2025-06-12,IVT,12.39,28.14,27.38,-2.7,False
2025-06-27,IVT,14.08,27.57,27.28,-1.05,False
2025-07-14,IVT,13.45,27.31,29.395,7.63,True
2025-07-28,IVT,12.29,27.38,29.12,6.36,True
2025-08-11,IVT,10.79,27.28,29.45,7.95,True
2025-08-25,IVT,3.18,29.395,27.46,-6.58,False
2025-09-09,IVT,-2.28,29.12,28.58,-1.85,False
2025-09-23,IVT,5.58,29.45,27.57,-6.38,False
2025-10-07,IVT,0.05,27.46,27.93,1.71,True
2025-10-21,IVT,-1.31,28.58,28.36,-0.77,False
2025-11-04,IVT,-2.42,27.57,29.06,5.4,True
2025-11-18,IVT,-5.15,27.93,27.87,-0.21,False
2025-12-03,IVT,-8.29,28.36,29.085,2.56,True
2025-12-17,IVT,-8.51,29.06,29.48,1.45,True
2026-01-02,IVT,-9.55,27.87,31.1,11.59,True
2026-01-16,IVT,-6.89,29.085,30.935,6.36,True
2026-02-02,IVT,-4.94,29.48,31.76,7.73,True
2026-02-17,IVT,-0.97,31.1,30.45,-2.09,False
2026-03-03,IVT,-2.1,30.935,31.9,3.12,True
2026-03-17,IVT,0.39,31.76,31.865,0.33,True
2026-03-31,IVT,5.57,30.45,30.88,1.41,True
2026-04-15,IVT,11.72,31.9,33.22,4.14,True
2026-04-29,IVT,5.09,31.865,35.03,9.93,True
2026-05-13,IVT,20.74,30.88,36.15,17.07,True
2024-09-09,KMT,-8.47,24.39,25.45,4.35,True
2024-09-23,KMT,-3.51,25.65,25.89,0.94,True
2024-10-07,KMT,-6.24,25.19,28.205,11.97,True
2024-10-21,KMT,3.32,25.45,28.58,12.3,True
2024-11-04,KMT,3.3,25.89,26.49,2.32,True
2024-11-18,KMT,8.75,28.205,23.72,-15.9,False
2024-12-03,KMT,11.86,28.58,24.27,-15.08,False
2024-12-17,KMT,16.92,26.49,23.38,-11.74,False
2025-01-02,KMT,24.81,23.72,22.68,-4.38,False
2025-01-17,KMT,-1.3,24.27,21.205,-12.63,False
2025-02-03,KMT,-6.9,23.38,21.38,-8.55,False
2025-02-18,KMT,0.68,22.68,21.395,-5.67,False
2025-03-04,KMT,-5.57,21.205,19.06,-10.12,False
2025-03-18,KMT,-6.53,21.38,19.48,-8.89,False
2025-04-01,KMT,-13.66,21.395,21.68,1.33,True
2025-04-15,KMT,-13.98,19.06,21.87,14.74,True
2025-04-30,KMT,-14.28,19.48,22.25,14.22,True
2025-05-14,KMT,-20.47,21.68,23.0,6.09,True
2025-05-29,KMT,-18.42,21.87,24.43,11.71,True
2025-06-12,KMT,-14.86,22.25,25.295,13.69,True
2025-06-27,KMT,-15.23,23.0,20.345,-11.54,False
2025-07-14,KMT,-8.01,24.43,21.505,-11.97,False
2025-07-28,KMT,-2.04,25.295,21.065,-16.72,False
2025-08-11,KMT,9.7,20.345,21.105,3.74,True
2025-08-25,KMT,2.84,21.505,21.275,-1.07,False
2025-09-09,KMT,-15.6,21.065,23.02,9.28,True
2025-09-23,KMT,-13.83,21.105,22.14,4.9,True
2025-10-07,KMT,-14.09,21.275,25.76,21.08,True
2025-10-21,KMT,-18.1,23.02,27.9,21.2,True
2025-11-04,KMT,-13.92,22.14,28.49,28.68,True
2025-11-18,KMT,-12.89,25.76,28.96,12.42,True
2025-12-03,KMT,-12.17,27.9,34.015,21.92,True
2025-12-17,KMT,-11.7,28.49,35.545,24.76,True
2026-01-02,KMT,-2.95,28.96,39.08,34.94,True
2026-01-16,KMT,7.01,34.015,40.57,19.27,True
2026-02-02,KMT,17.58,35.545,37.48,5.44,True
2026-02-17,KMT,43.4,39.08,36.08,-7.68,False
2026-03-03,KMT,43.79,40.57,38.07,-6.16,False
2026-03-17,KMT,78.24,37.48,38.565,2.89,True
2026-03-31,KMT,87.18,36.08,35.05,-2.85,False
2026-04-15,KMT,79.86,38.07,33.65,-11.61,False
2026-04-29,KMT,58.19,38.565,34.6,-10.28,False
2026-05-13,KMT,113.53,35.05,35.77,2.05,True
2024-09-09,KSS,-29.21,19.87,20.95,5.44,True
2024-09-23,KSS,-26.24,18.94,18.03,-4.8,False
2024-10-07,KSS,-19.72,19.02,17.38,-8.62,False
2024-10-21,KSS,-12.41,20.95,15.26,-27.16,False
2024-11-04,KSS,-2.99,18.03,14.24,-21.02,False
2024-11-18,KSS,-0.41,17.38,14.03,-19.28,False
2024-12-03,KSS,-19.07,15.26,13.01,-14.74,False
2024-12-17,KSS,-27.17,14.24,12.98,-8.85,False
2025-01-02,KSS,-34.13,14.03,11.81,-15.82,False
2025-01-17,KSS,-49.68,13.01,11.38,-12.53,False
2025-02-03,KSS,-50.99,12.98,8.33,-35.82,False
